Area,Boro,Area Type,Date,Median Price
Central Harlem,Manhattan,Neighborhood,6/1/14,159
Central Harlem,Manhattan,Neighborhood,7/1/14,189
Central Harlem,Manhattan,Neighborhood,8/1/14,187
Central Harlem,Manhattan,Neighborhood,9/1/14,191
Central Harlem,Manhattan,Neighborhood,10/1/14,177
Central Harlem,Manhattan,Neighborhood,11/1/14,182
Central Harlem,Manhattan,Neighborhood,12/1/14,166
Central Harlem,Manhattan,Neighborhood,4/1/14,167
Central Harlem,Manhattan,Neighborhood,2/1/15,175
Central Harlem,Manhattan,Neighborhood,3/1/15,183
Central Harlem,Manhattan,Neighborhood,11/1/14,182
Central Harlem,Manhattan,Neighborhood,5/1/15,185
Central Harlem,Manhattan,Neighborhood,6/1/15,201
Central Harlem,Manhattan,Neighborhood,7/1/15,223
Central Harlem,Manhattan,Neighborhood,8/1/15,214
Central Harlem,Manhattan,Neighborhood,9/1/15,192
Central Harlem,Manhattan,Neighborhood,3/1/15,183
Central Harlem,Manhattan,Neighborhood,11/1/15,102
Central Harlem,Manhattan,Neighborhood,12/1/15,142
Central Harlem,Manhattan,Neighborhood,7/1/13,148
Central Harlem,Manhattan,Neighborhood,2/1/16,158
Central Harlem,Manhattan,Neighborhood,3/1/16,152
Central Harlem,Manhattan,Neighborhood,4/1/16,140
Central Harlem,Manhattan,Neighborhood,3/1/16,152
Central Harlem,Manhattan,Neighborhood,3/1/16,152
Central Harlem,Manhattan,Neighborhood,7/1/16,198
Central Harlem,Manhattan,Neighborhood,7/1/16,198
Central Harlem,Manhattan,Neighborhood,9/1/16,301
Central Harlem,Manhattan,Neighborhood,10/1/16,284
Central Harlem,Manhattan,Neighborhood,11/1/16,285
Central Harlem,Manhattan,Neighborhood,12/1/16,270
Central Harlem,Manhattan,Neighborhood,1/1/17,310
Central Harlem,Manhattan,Neighborhood,2/1/17,318
Central Harlem,Manhattan,Neighborhood,3/1/17,371
Central Harlem,Manhattan,Neighborhood,4/1/17,341
Central Harlem,Manhattan,Neighborhood,5/1/17,352
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,5/1/09,53
Midtown,Manhattan,Neighborhood,6/1/09,55
Midtown,Manhattan,Neighborhood,7/1/09,56
Midtown,Manhattan,Neighborhood,8/1/09,50
Midtown,Manhattan,Neighborhood,8/1/09,50
Midtown,Manhattan,Neighborhood,10/1/09,43
Midtown,Manhattan,Neighborhood,11/1/09,35
Midtown,Manhattan,Neighborhood,12/1/09,28
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,12/1/09,28
Midtown,Manhattan,Neighborhood,3/1/10,36
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,5/1/10,25
Midtown,Manhattan,Neighborhood,5/1/10,25
Midtown,Manhattan,Neighborhood,7/1/10,24
Midtown,Manhattan,Neighborhood,8/1/10,23
Midtown,Manhattan,Neighborhood,9/1/10,22
Midtown,Manhattan,Neighborhood,9/1/10,22
Midtown,Manhattan,Neighborhood,11/1/10,20
Midtown,Manhattan,Neighborhood,8/1/10,23
Midtown,Manhattan,Neighborhood,9/1/10,22
Midtown,Manhattan,Neighborhood,2/1/11,26
Midtown,Manhattan,Neighborhood,12/1/09,28
Midtown,Manhattan,Neighborhood,5/1/10,25
Midtown,Manhattan,Neighborhood,7/1/10,24
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,7/1/11,19
Midtown,Manhattan,Neighborhood,8/1/10,23
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,9/1/10,22
Midtown,Manhattan,Neighborhood,7/1/10,24
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,7/1/10,24
Midtown,Manhattan,Neighborhood,3/1/12,30
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,2/1/11,26
Midtown,Manhattan,Neighborhood,7/1/10,24
Midtown,Manhattan,Neighborhood,9/1/10,22
Midtown,Manhattan,Neighborhood,9/1/10,22
Midtown,Manhattan,Neighborhood,9/1/12,17
Midtown,Manhattan,Neighborhood,10/1/12,18
Midtown,Manhattan,Neighborhood,7/1/10,24
Midtown,Manhattan,Neighborhood,12/1/12,33
Midtown,Manhattan,Neighborhood,1/1/13,39
Midtown,Manhattan,Neighborhood,1/1/13,39
Midtown,Manhattan,Neighborhood,1/1/13,39
Midtown,Manhattan,Neighborhood,4/1/13,34
Midtown,Manhattan,Neighborhood,4/1/13,34
Midtown,Manhattan,Neighborhood,6/1/13,32
Midtown,Manhattan,Neighborhood,11/1/09,35
Midtown,Manhattan,Neighborhood,4/1/13,34
Midtown,Manhattan,Neighborhood,9/1/13,31
Midtown,Manhattan,Neighborhood,10/1/13,37
Midtown,Manhattan,Neighborhood,12/1/12,33
Midtown,Manhattan,Neighborhood,12/1/13,29
Midtown,Manhattan,Neighborhood,1/1/10,27
Midtown,Manhattan,Neighborhood,12/1/12,33
Midtown,Manhattan,Neighborhood,4/1/13,34
Midtown,Manhattan,Neighborhood,10/1/13,37
Midtown,Manhattan,Neighborhood,5/1/14,41
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,10/1/09,43
Midtown,Manhattan,Neighborhood,8/1/14,45
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,10/1/14,48
Midtown,Manhattan,Neighborhood,10/1/09,43
Midtown,Manhattan,Neighborhood,10/1/14,48
Midtown,Manhattan,Neighborhood,1/1/15,58
Midtown,Manhattan,Neighborhood,2/1/15,52
Midtown,Manhattan,Neighborhood,3/1/15,44
Midtown,Manhattan,Neighborhood,4/1/15,40
Midtown,Manhattan,Neighborhood,10/1/13,37
Midtown,Manhattan,Neighborhood,6/1/15,38
Midtown,Manhattan,Neighborhood,7/1/15,49
Midtown,Manhattan,Neighborhood,8/1/15,47
Midtown,Manhattan,Neighborhood,4/1/15,40
Midtown,Manhattan,Neighborhood,5/1/14,41
Midtown,Manhattan,Neighborhood,10/1/13,37
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,7/1/15,49
Midtown,Manhattan,Neighborhood,2/1/16,51
Midtown,Manhattan,Neighborhood,5/1/09,53
Midtown,Manhattan,Neighborhood,3/1/15,44
Midtown,Manhattan,Neighborhood,7/1/15,49
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,5/1/14,41
Midtown,Manhattan,Neighborhood,8/1/14,45
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,7/1/15,49
Midtown,Manhattan,Neighborhood,2/1/16,51
Midtown,Manhattan,Neighborhood,4/1/09,46
Midtown,Manhattan,Neighborhood,8/1/15,47
Midtown,Manhattan,Neighborhood,8/1/15,47
Midtown,Manhattan,Neighborhood,2/1/16,51
Midtown,Manhattan,Neighborhood,10/1/14,48
Midtown,Manhattan,Neighborhood,10/1/09,43
Chelsea,Manhattan,Neighborhood,4/1/09,142
Chelsea,Manhattan,Neighborhood,4/1/09,142
